ticker,company,sector,industry,country,market_cap,pe,ps,pb,p_free_cash_flow,dividend_yield,performance_half_year,price,bb,pe_rank,ps_rank,pb_rank,pfcf_rank,bby,shy,shy_rank,evebitda_rank,rank,ovr_rank
LMT,Lockheed Martin Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,63560000000.0,18.18,1.4,21.41,256.29,2.93,1.08,204.68,2042000000,41.355081555834374,64.39146800501882,2.2835633626097867,1.932245922208281,-3.212712397734424,-0.2827123977344237,20.55207026348808,50,180.51442910915935,7.252195734002509
LNC,Lincoln National Corporation,Financial,Life Insurance,USA,12720000000.0,9.27,0.92,0.87,4.99,1.58,-12.1,50.68,774000000,65.34504391468005,76.61229611041406,79.94981179422835,49.81179422835634,-6.084905660377358,-4.504905660377358,7.202007528230865,50,328.92095357590966,61.55583437892095
LNCE,"Snyder's-Lance, Inc.",Consumer Goods,Processed & Packaged Goods,USA,2410000000.0,35.54,1.43,2.21,0.0,1.88,12.47,34.12,-5944000,16.085319949811794,63.98996235884567,43.26223337515684,61.45545796737767,0.24663900414937762,2.1266390041493777,61.35508155583438,50,296.14805520702635,46.75031367628607
LNCO,"Linn Co, LLC",Basic Materials,Independent Oil & Gas,USA,290550000.0,0.0,0.0,0.27,78.53,55.31,-78.41,2.26,0,94.83061480552071,98.46925972396487,91.99498117942284,6.524466750313676,-0.0,55.31,99.09661229611041,50,440.9159347553325,97.28983688833124
LNDC,Landec Corp.,Consumer Goods,Farm Products,USA,345190000.0,25.56,0.64,1.58,40.14,0.0,-9.49,12.78,-122000,25.520702634880806,84.44165621079046,56.486825595984946,14.805520702634881,0.0353428546597526,0.0353428546597526,36.86323713927227,50,268.11794228356337,33.65119196988708
LNG,"Cheniere Energy, Inc.",Basic Materials,Oil & Gas Pipelines,USA,14650000000.0,0.0,54.42,0.0,0.0,0.0,-16.0,61.93,-235235000,95.03136762860727,6.122961104140527,96.68757841907151,61.58092848180677,1.6056996587030716,1.6056996587030716,57.289836888331244,50,366.71267252195736,78.59473023839398
LNKD,LinkedIn Corporation,Technology,Internet Information Providers,USA,23400000000.0,0.0,9.14,5.49,0.0,0.0,-32.06,179.5,-235129000,95.08155583437892,17.51568381430364,14.604767879548305,61.70639899623589,1.0048247863247863,1.0048247863247863,52.02007528230865,50,290.9284818067754,43.764115432873275
LNN,Lindsay Corporation,Industrial Goods,Farm & Construction Machinery,USA,862580000.0,22.44,1.48,2.8,31.71,1.49,-13.67,75.4,101514000,30.740276035131743,63.11166875784191,33.37515683814304,19.774153074027602,-11.768647545734888,-10.278647545734888,1.9071518193224593,50,198.90840652446676,11.819322459222082
LNT,Alliant Energy Corporation,Utilities,Electric Utilities,USA,6880000000.0,17.76,2.11,1.9,0.0,3.62,-5.0,60.73,-139500000,42.68506900878294,52.79799247176914,48.85821831869511,61.85696361355082,2.0276162790697674,5.6476162790697675,77.39021329987453,50,333.58845671267255,63.96486825595985
LNTH,"Lantheus Holdings, Inc.",Healthcare,Medical Appliances & Equipment,USA,226820000.0,0.0,0.75,0.0,13.58,0.0,0.0,7.35,95.45796737766625,81.40526976160602,96.73776662484316,40.17565872020075,0.0,26.12296110414053,50,389.89962358845673,89.33500627352572
LOB,"Live Oak Bancshares, Inc.",Financial,Savings & Loans,USA,639230000.0,34.75,27.43,6.22,0.0,0.0,0.0,19.11,16.56210790464241,7.779171894604768,11.894604767879548,62.03262233375156,0.0,26.223337515683813,50,174.49184441656212,6.047678795483061
LOCK,"LifeLock, Inc.",Technology,Application Software,USA,768200000.0,0.0,1.44,2.22,7.24,0.0,-42.92,8.06,-15147000,95.48306148055207,63.76411543287327,42.9861982434128,48.1555834378921,1.9717521478781568,1.9717521478781568,60.276035131744045,50,360.6649937264743,75.38268506900879
LOCO,"El Pollo Loco Holdings, Inc.",Services,Restaurants,USA,459010000.0,10.13,1.3,2.11,62.88,0.0,-50.4,12.26,-114576000,63.4378920953576,66.87578419071518,44.71769134253451,8.732747804265998,24.961547678699812,24.961547678699812,96.0853199498118,50,329.8494353826851,62.05771643663739
LOGI,Logitech International SA,Technology,Computer Peripherals,Switzerland,2230000000.0,0.0,1.06,2.76,69.16,2.1,-12.65,12.84,2847000,95.68381430363864,72.5219573400251,33.82685069008783,7.703889585947303,-0.12766816143497756,1.9723318385650226,60.301129234629855,50,320.03764115432875,57.51568381430364
LOGM,"LogMeIn, Inc.",Technology,Application Software,USA,1620000000.0,197.64,6.65,9.02,21.71,0.0,23.22,65.22,24710000,1.78168130489335,21.731493099121707,7.151819322459223,28.582183186951067,-1.5253086419753088,-1.5253086419753088,14.730238393977416,50,123.97741530740277,0.7277289836888331
LONG,eLong Inc.,Technology,Internet Software & Services,China,577760000.0,0.0,3.51,2.36,0.0,0.0,1.36,17.18,0,95.83437892095358,38.06775407779172,40.40150564617315,62.45922208281054,-0.0,0.0,26.42409033877039,50,313.1869510664994,54.75533249686324
LOPE,"Grand Canyon Education, Inc.",Services,Education & Training Services,USA,1750000000.0,14.36,2.39,3.32,0.0,0.0,-19.29,37.2,339000,53.22459222082811,48.93350062735257,27.97992471769134,62.55959849435383,-0.01937142857142857,-0.01937142857142857,23.212045169385195,50,265.90966122961106,32.923462986198246
LORL,"Loral Space & Communications, Inc.",Technology,Communication Equipment,USA,1200000000.0,0.0,0.0,15.39,0.0,0.0,-22.62,56.19,0,95.8594730238394,98.8456712672522,3.212045169385194,62.60978670012547,-0.0,0.0,26.82559598494354,50,337.3525721455458,65.49560853199499
LOW,Lowe's Companies Inc.,Services,Home Improvement Stores,USA,66319999999.99999,25.4,1.16,7.13,18.24,1.58,-2.84,71.11,3970000000,25.7465495608532,70.1129234629862,9.686323713927226,33.35006273525721,-5.986127864897468,-4.406127864897468,7.503136762860728,50,196.39899623588457,11.041405269761606
LOXO,"Loxo Oncology, Inc.",Healthcare,Biotechnology,USA,291410000.0,0.0,0.0,2.84,0.0,0.0,31.38,17.46,-74406000,96.26097867001255,98.92095357590966,32.94855708908406,62.81053952321205,25.533097697402283,25.533097697402283,96.23588456712673,50,437.17691342534505,96.88833124215809
LPCN,Lipocine Inc.,Healthcare,Drugs - Generic,USA,250980000.0,0.0,0.0,4.35,0.0,0.0,109.12,13.76,-153000,96.28607277289836,98.97114178168131,19.749058971141782,62.86072772898369,0.06096103275161367,0.06096103275161367,37.49058971141782,50,365.357590966123,77.86700125470514
LPG,Dorian LPG Ltd.,Services,Shipping,USA,706590000.0,19.63,6.51,0.78,0.0,0.0,-2.64,12.17,-96675000,37.214554579673774,22.082810539523212,85.09410288582183,62.936010037641154,13.681908886341443,13.681908886341443,90.9159347553325,50,348.24341279799245,69.68632371392722
LPI,"Laredo Petroleum, Inc.",Basic Materials,Independent Oil & Gas,USA,1990000000.0,93.0,2.58,1.02,0.0,0.0,-27.51,9.3,-750942000,4.391468005018821,47.202007528230865,73.52572145545797,63.01129234629862,37.73577889447236,37.73577889447236,98.0426599749059,50,336.17314930991216,65.01882057716438
LPL,"LG Display Co., Ltd.",Technology,Diversified Electronics,South Korea,6260000000.0,5.05,0.26,0.62,0.0,2.66,-43.82,8.64,0,71.6185696361355,95.13174404015056,88.80803011292346,63.16185696361355,-0.0,2.66,65.01882057716438,50,433.73902132998745,96.61229611041405
LPLA,LPL Financial Holdings Inc.,Financial,Investment Brokerage - National,USA,3900000000.0,22.13,0.89,4.16,18.3,2.44,-8.43,40.94,239953000,31.442910915934757,77.44040150564618,20.85319949811794,33.27478042659975,-6.152641025641026,-3.7126410256410263,8.75784190715182,50,221.76913425345043,17.641154328732746
LPNT,"LifePoint Health, Inc.",Healthcare,Hospitals,USA,3550000000.0,27.36,0.71,1.58,9.96,0.0,12.52,79.89,67800000,23.111668757841908,82.38393977415306,56.26097867001255,45.11919698870766,-1.9098591549295774,-1.9098591549295774,13.450439146800502,50,270.32622333751567,34.57967377666248
LPSN,LivePerson Inc.,Technology,Business Software & Services,USA,498150000.0,0.0,2.16,2.71,0.0,0.0,-22.74,8.72,-5146000,96.48682559598495,51.99498117942284,34.8306148055207,63.5633626097867,1.0330221820736725,1.0330221820736725,52.37139272271016,50,349.24717691342533,70.28858218318696
LPT,Liberty Property Trust,Financial,REIT - Office,USA,4940000000.0,26.81,6.08,1.64,0.0,5.76,-12.42,32.98,-52112000,23.764115432873275,23.513174404015054,54.905897114178174,63.76411543287327,1.0548987854251013,6.814898785425101,81.90715181932245,50,297.8544542032622,47.4780426599749
LPX,Louisiana-Pacific Corp.,Services,Building Materials Wholesale,USA,2300000000.0,0.0,1.19,2.17,0.0,0.0,-6.77,16.1,-400000,96.73776662484316,69.33500627352572,43.9146800501882,63.78920953575909,0.017391304347826087,0.017391304347826087,36.26097867001255,50,360.03764115432875,75.13174404015056
LQ,La Quinta Holdings Inc.,Services,Resorts & Casinos,USA,2430000000.0,232.0,2.38,2.95,11.19,0.0,-14.98,18.56,4841000,1.4805520702634882,48.98368883312422,31.593475533249688,43.26223337515684,-0.19921810699588477,-0.19921810699588477,21.129234629861983,50,196.4491844416562,11.116687578419072
LQDT,"Liquidity Services, Inc.",Services,Catalog & Mail Order Houses,USA,227030000.0,0.0,0.52,0.87,5.69,0.0,-22.62,7.56,-247000,96.91342534504392,88.08030112923463,80.27603513174404,49.360100376411545,0.10879619433555036,0.10879619433555036,38.6198243412798,50,403.24968632371395,92.4215809284818
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,USA,11030000000.0,18.85,2.1,2.17,23.42,1.72,-15.65,69.75,506917000,38.920953575909664,52.973651191969886,44.0150564617315,26.87578419071518,-4.595802357207615,-2.8758023572076157,10.564617314930992,50,223.35006273525718,18.168130489335006
LRN,"K12, Inc.",Services,Education & Training Services,USA,507860000.0,45.72,0.54,0.92,8.73,0.0,-21.45,13.26,25899000,11.166875784190715,87.02634880803012,77.49058971141781,46.675031367628605,-5.099633757334699,-5.099633757334699,6.022584692597239,50,278.3814303638645,37.89209535759097
LSCC,Lattice Semiconductor Corporation,Technology,Semiconductor - Specialized,USA,455110000.0,0.0,1.25,1.26,0.0,0.0,-39.53,3.87,12399000,97.06398996235885,67.90464240903388,65.44542032622334,64.19071518193225,-2.7243962997956537,-2.7243962997956537,10.890840652446675,50,355.495608531995,72.62233375156838
LSG,Lake Shore Gold Corp.,Basic Materials,Gold,Canada,384270000.0,22.0,1.87,1.02,0.0,0.0,0.15,0.88,0,31.819322459222082,55.8594730238394,73.62609786700125,64.29109159347554,-0.0,0.0,28.030112923462987,50,303.62609786700125,50.464240903387704
LSTR,Landstar System Inc.,Services,Trucking,USA,2910000000.0,20.49,0.88,6.24,28.88,0.48,-6.38,66.79,82452000,35.23212045169385,77.54077791718946,11.869510664993726,22.132998745294856,-2.83340206185567,-2.35340206185567,12.045169385194479,50,208.82057716436637,14.178168130489336
LTC,LTC Properties Inc.,Financial,REIT - Healthcare Facilities,USA,1570000000.0,23.04,12.6,2.5,0.0,4.64,-0.08,44.01,-25517000,29.560853199498116,12.973651191969887,37.96737766624843,64.34127979924718,1.6252866242038218,6.265286624203822,79.7741530740276,50,274.6173149309912,36.33626097867001
LTRPA,"Liberty TripAdvisor Holdings, Inc.",Consumer Goods,"Recreational Goods, Other",USA,1900000000.0,0.0,1.28,2.3,6.51,0.0,-22.71,25.39,-25000000,97.2396486825596,67.27728983688833,41.40526976160602,48.732747804266,1.3157894736842104,1.3157894736842104,54.730238393977416,50,359.38519447929735,74.90589711417816
LTS,Ladenburg Thalmann Financial Services Inc.,Financial,Investment Brokerage - National,USA,482350000.0,0.0,0.45,1.21,61.06,0.0,-33.5,2.6,-132014000,97.51568381430364,90.06273525721456,67.25219573400251,8.983688833124216,27.36892298123769,27.36892298123769,96.58720200752823,50,410.4015056461732,93.52572145545797
LTXB,LegacyTexas Financial Group Inc.,Financial,Regional - Southwest Banks,USA,1340000000.0,24.13,6.54,1.66,28.97,1.98,27.64,28.23,6906000,27.67879548306148,21.982434127979925,54.429109159347554,22.03262233375157,-0.5153731343283582,1.464626865671642,56.11041405269762,50,232.23337515683815,20.92848180677541
LUK,Leucadia National Corporation,Financial,Investment Brokerage - National,USA,7850000000.0,18.47,0.67,0.75,0.0,1.17,-9.94,21.42,6778000,40.2258469259724,83.96486825595984,86.17314930991216,64.61731493099123,-0.08634394904458598,1.083656050955414,52.84818067754078,50,377.8293601003764,84.51693851944793
LULU,Lululemon Athletica Inc.,Consumer Goods,Textile - Apparel Clothing,Canada,8760000000.0,33.13,4.77,7.68,61.67,0.0,-6.25,61.95,162106000,17.590966122961106,29.76160602258469,8.883312421580928,8.883312421580928,-1.8505251141552512,-1.8505251141552512,13.626097867001254,50,128.7452948557089,0.8782936010037641
LUV,Southwest Airlines Co.,Services,Regional Airlines,USA,25000000000.0,16.34,1.32,3.52,49.2,0.79,-14.73,37.91,1022000000,47.27728983688833,66.17314930991218,26.198243412797993,11.493099121706399,-4.088,-3.298,9.761606022584694,50,210.9033877038896,14.780426599749058
LUX,Luxottica Group SpA,Services,Apparel Stores,Italy,32810000000.000004,38.78,3.51,5.87,68.71,2.36,12.53,67.87,0,14.429109159347552,38.11794228356336,13.124215809284816,7.779171894604768,-0.0,2.36,63.06148055207026,50,186.51191969887077,8.557089084065245
LVLT,"Level 3 Communications, Inc.",Technology,Diversified Communication Services,USA,16410000000.0,53.0,2.14,2.4,45.08,0.0,-14.39,46.11,0,9.18444165621079,52.396486825595986,39.6486825595985,12.948557089084064,-0.0,0.0,28.60727728983689,50,192.78544542032623,10.163111668757843
LVNTA,Liberty Ventures,Services,Catalog & Mail Order Houses,USA,18870000000.0,0.0,88.59,0.0,41.47,0.0,-1.42,39.52,97.81681304893351,5.445420326223338,96.91342534504392,14.178168130489336,0.0,28.80803011292346,50,293.16185696361356,45.11919698870766
LVS,Las Vegas Sands Corp.,Services,Resorts & Casinos,USA,38270000000.0,16.21,2.97,5.42,75.68,5.42,-16.25,47.99,583771000,47.87954830614806,43.23713927227102,14.830614805520703,6.900878293601004,-1.5254010974653776,3.8945989025346224,71.81932245922208,50,234.6675031367629,21.9573400250941
LWAY,Lifeway Foods Inc.,Consumer Goods,Food - Major Diversified,USA,226940000.0,81.65,1.91,4.97,162.1,0.0,-28.56,13.88,0,5.244667503136763,55.38268506900879,16.511919698870766,3.0865746549560855,-0.0,0.0,28.833124215809285,50,159.05897114178168,3.638644918444166
LXFR,Luxfer Holdings PLC,Industrial Goods,Diversified Machinery,United Kingdom,343070000.0,18.45,0.71,1.97,16.98,3.14,-5.9,12.73,0,40.276035131744045,82.78544542032623,47.50313676286073,35.45796737766625,-0.0,3.14,67.77917189460477,50,323.801756587202,59.12170639899623
LXFT,"Luxoft Holding, Inc.",Technology,Application Software,Switzerland,1990000000.0,31.64,3.82,9.11,903.43,0.0,22.15,60.43,0,19.121706398996235,35.93475533249686,7.076537013801756,0.37641154328732745,-0.0,0.0,28.983688833124216,50,141.4930991217064,1.8318695106649938
LXK,Lexmark International Inc.,Technology,Computer Based Systems,USA,1800000000.0,0.0,0.49,1.5,24.05,4.94,-32.42,29.16,220200000,98.2685069008783,89.00878293601004,58.6198243412798,25.872020075282308,-12.233333333333334,-7.293333333333334,3.3626097867001254,50,325.1317440401506,59.59849435382685
LXP,Lexington Realty Trust,Financial,REIT - Diversified,USA,2009999999.9999998,20.29,4.73,1.41,0.0,7.98,-19.51,8.52,-23558000,35.784190715181936,30.138017565872023,61.10414052697616,65.24466750313677,1.172039800995025,9.152039800995025,86.14805520702635,50,328.4190715181932,61.27979924717691
LXRX,"Lexicon Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1170000000.0,0.0,48.71,5.08,0.0,0.0,70.37,11.33,-201751000,98.51944792973651,6.373902132998745,16.01003764115433,65.2948557089084,17.243675213675214,17.243675213675214,93.24968632371393,50,329.4479297365119,61.85696361355082
LXU,LSB Industries Inc.,Basic Materials,Chemicals - Major Diversified,USA,549920000.0,150.81,0.75,1.25,0.0,0.0,-32.14,24.13,-2205000,2.409033877038896,81.10414052697617,65.67126725219573,65.34504391468005,0.40096741344195524,0.40096741344195524,44.26599749058971,50,308.7954830614806,53.099121706398996
LYB,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,Netherlands,37390000000.0,8.65,0.94,4.78,10.3,3.89,-11.65,80.25,4858000000,66.75031367628608,75.83437892095357,17.340025094102888,44.516938519447926,-12.992778817865739,-9.102778817865739,2.258469259723965,50,256.7001254705144,29.15934755332497
LYG,Lloyds Banking Group plc,Financial,Foreign Money Center Banks,United Kingdom,83600000000.0,43.27,3.72,1.14,1.4,1.89,-1.19,4.76,0,12.145545796737768,36.78795483061481,69.10915934755333,51.89460476787955,-0.0,1.89,59.39774153074028,50,279.3350062735257,38.19322459222082
LYTS,LSI Industries Inc.,Industrial Goods,Industrial Electrical Equipment,USA,220830000.0,82.82,0.72,1.58,14.82,1.32,15.7,9.11,-355000,5.06900878293601,82.2835633626098,56.687578419071514,38.11794228356336,0.1607571435040529,1.480757143504053,56.26097867001255,50,288.4190715181932,42.55959849435383
LYV,"Live Nation Entertainment, Inc.",Services,Entertainment - Diversified,USA,4930000000.0,0.0,0.71,3.91,33.63,0.0,-5.1,24.38,-12721000,98.99623588456713,82.33375156838143,22.55959849435383,18.419071518193224,0.25803245436105476,0.25803245436105476,41.380175658720205,50,313.6888331242158,55.03136762860728
LZB,La-Z-Boy Incorporated,Consumer Goods,Home Furnishings & Fixtures,USA,1410000000.0,21.5,0.99,2.7,704.73,1.15,10.11,27.74,50456000,32.747804265997495,74.45420326223338,35.006273525721454,0.5771643663739021,-3.5784397163120567,-2.428439716312057,11.769134253450439,50,204.55457967377663,13.02383939774153
M,"Macy's, Inc.",Services,Department Stores,USA,19910000000.0,14.03,0.71,3.87,19.11,2.43,-6.8,59.19,1625000000,54.20326223337516,82.76035131744041,23.111668757841908,31.869510664993726,-8.161727774987442,-5.7317277749874425,5.169385194479297,50,247.1141781681305,25.72145545796738
MA,MasterCard Incorporated,Financial,Credit Services,USA,102660000000.0,27.82,10.76,16.11,36.08,0.71,-0.13,90.68,2321000000,22.58469259723965,15.432873274780427,3.111668757841907,16.787954830614808,-2.2608610948762906,-1.5508610948762906,14.68005018820577,50,122.59723964868256,0.602258469259724
MAA,Mid-America Apartment Communities Inc.,Financial,REIT - Residential,USA,6100000000.0,20.45,5.99,2.04,0.0,3.8,10.98,80.97,-2698000,35.30740276035132,23.93977415307403,45.972396486825595,65.57089084065245,0.044229508196721314,3.844229508196721,71.46800501882058,50,292.25846925972394,44.39146800501882
MAC,The Macerich Company,Financial,REIT - Retail,USA,12440000000.0,7.86,10.14,2.27,0.0,3.31,-5.87,78.59,60220000,68.20577164366374,15.88456712672522,41.85696361355082,65.69636135508155,-0.4840836012861736,2.8259163987138263,65.84692597239649,50,307.4905897114178,52.446675031367626
MACK,"Merrimack Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1070000000.0000001,0.0,9.44,0.0,0.0,0.0,-12.17,9.6,-13223000,99.67377666248431,17.038895859473023,96.98870765370138,65.89711417816812,1.2357943925233643,1.2357943925233643,54.05269761606023,50,383.65119196988707,87.17691342534505
MAIN,Main Street Capital Corporation,Financial,Diversified Investments,USA,1420000000.0,11.09,9.24,1.3,0.0,7.61,-7.1,28.38,-302175000,61.430363864491845,17.314930991217064,64.26599749058971,65.97239648682559,21.27992957746479,28.88992957746479,96.86323713927227,50,355.84692597239643,72.72271016311167
MAN,ManpowerGroup Inc.,Services,Staffing & Outsourcing Services,USA,6820000000.0,16.9,0.34,2.43,32.52,1.8,12.75,88.74,259800000,45.42032622333751,92.8732747804266,39.1969887076537,19.27227101631117,-3.809384164222874,-2.0093841642228742,13.02383939774153,50,259.78670012547053,30.338770388958597
MANH,"Manhattan Associates, Inc.",Technology,Application Software,USA,4400000000.0,48.71,8.32,23.96,42.21,0.0,17.15,59.91,100952000,10.087829360100377,18.51944792973651,2.032622333751568,13.902132998745294,-2.2943636363636366,-2.2943636363636366,12.170639899623588,50,106.71267252195733,0.150564617314931
MANT,ManTech International Corporation,Technology,Security Software & Services,USA,1050000000.0,19.21,0.65,0.89,14.47,3.02,-15.77,27.86,-7036000,38.24341279799247,84.26599749058971,79.22208281053952,38.64491844416562,0.6700952380952381,3.690095238095238,70.71518193224591,50,361.0915934755333,75.70890840652447
MANU,Manchester United plc,Services,Sporting Activities,United Kingdom,3080000000.0,0.0,5.11,4.19,0.0,0.0,15.29,18.77,0,87.4780426599749,27.82936010037641,20.677540777917187,66.24843161856964,-0.0,0.0,30.31367628607277,50,282.5470514429109,39.6486825595985
MAR,"Marriott International, Inc.",Services,Lodging,USA,18430000000.0,23.91,1.3,0.0,28.14,1.44,-15.67,69.33,1850000000,28.10539523212045,66.85069008782935,97.03889585947303,22.634880803011292,-10.037981551817689,-8.59798155181769,2.484316185696361,50,267.1141781681305,33.24968632371393
MAS,Masco Corporation,Industrial Goods,General Building Materials,USA,9120000000.0,11.59,1.11,0.0,22.2,1.36,14.47,26.53,326000000,60.276035131744045,71.21706398996236,97.06398996235885,28.030112923462987,-3.574561403508772,-2.214561403508772,12.396486825595986,50,318.98368883312423,57.0138017565872
MASI,Masimo Corporation,Healthcare,Medical Appliances & Equipment,USA,2120000000.0,29.45,3.44,7.51,48.68,0.0,36.16,41.53,117349000,20.803011292346298,38.745294855708906,9.109159347553325,11.769134253450439,-5.535330188679246,-5.535330188679246,5.420326223337516,50,135.8469259723965,1.3048933500627353
MAT,"Mattel, Inc.",Consumer Goods,Toys & Games,USA,7650000000.0,18.82,1.29,2.98,0.0,6.73,-9.75,22.58,12686000,39.046424090338775,66.97616060225847,31.292346298619822,66.39899623588457,-0.16583006535947714,6.564169934640523,81.10414052697617,50,334.8180677540778,64.34127979924718
MATW,Matthews International Corporation,Services,Personal Services,USA,1720000000.0,33.36,1.22,2.37,25.26,1.0,7.72,52.03,5350000,17.390213299874528,68.65746549560853,40.125470514429104,24.642409033877037,-0.311046511627907,0.688953488372093,47.87954830614806,50,248.69510664993726,26.27352572145546
MATX,"Matson, Inc.",Services,Shipping,USA,1690000000.0,20.09,0.98,4.36,9.94,1.86,3.19,38.78,-7500000,36.28607277289837,74.88080301129236,19.673776662484315,45.14429109159347,0.4437869822485207,2.303786982248521,62.534504391468005,50,288.51944792973654,42.659974905897116
MAV,Pioneer Municipal High Income Advantage Trust,Financial,Closed-End Fund - Debt,USA,299110000.0,7.29,11.45,0.99,0.0,7.61,-14.49,12.61,0,69.13425345043915,14.579673776662485,74.45420326223338,66.57465495608533,-0.0,7.61,83.51317440401506,50,358.2559598494354,74.07779171894605
MB,"MINDBODY, Inc.",Technology,Application Software,USA,537650000.0,0.0,6.34,1.75,0.0,0.0,0.0,13.74,99.72396486825596,22.534504391468005,52.09535759096612,66.6750313676286,0.0,30.96612296110414,50,321.99498117942284,58.519447929736515
MBFI,MB Financial Inc.,Financial,Regional - Midwest Banks,USA,2420000000.0,21.93,5.14,1.23,0.0,2.11,4.29,32.24,5891000,31.944792973651193,27.67879548306148,66.47427854454203,66.82559598494355,-0.24342975206611572,1.8665702479338842,59.196988707653695,50,302.120451693852,49.63613550815558
MBI,MBIA Inc.,Financial,Property & Casualty Insurance,USA,1080000000.0,3.71,1.09,0.29,12.67,0.0,-26.67,6.38,209000000,72.57214554579674,71.84441656210791,91.8193224592221,41.12923462986198,-19.35185185185185,-19.35185185185185,0.5269761606022585,50,327.892095357591,61.003764115432865
MBLY,Mobileye N.V.,Technology,Application Software,Israel,11230000000.0,0.0,73.09,26.71,173.53,0.0,43.52,51.81,-613000,99.04642409033877,5.646173149309912,1.7565872020075282,2.8607277289836888,0.0054585930543187885,0.0054585930543187885,35.784190715181936,50,195.09410288582183,10.790464240903388
MBT,Mobile TeleSystems Public Joint Stock Company,Technology,Wireless Communications,Russia,6330000000.0,9.16,0.99,2.46,0.0,9.22,-17.66,7.05,0,65.59598494353827,74.50439146800501,38.72020075282309,67.02634880803011,-0.0,9.22,86.24843161856963,50,382.09535759096605,86.52446675031368
MBUU,"Malibu Boats, Inc.",Consumer Goods,Recreational Vehicles,USA,265190000.0,93.74,1.2,8.13,46.52,0.0,-9.41,17.81,899000,4.316185696361355,69.15934755332496,8.255959849435383,12.572145545796737,-0.3390022248199404,-0.3390022248199404,20.225846925972395,50,164.5294855708908,4.466750313676286
MBWM,Mercantile Bank Corp.,Financial,Regional - Midwest Banks,USA,334960000.0,13.57,2.98,1.04,33.16,2.95,6.66,20.35,8090000,55.50815558343789,43.16185696361355,72.94855708908406,18.72020075282309,-2.4152137568664913,0.5347862431335089,46.04767879548306,50,286.38644918444163,41.70639899623588
MC,Moelis & Company,Financial,Asset Management,USA,1560000000.0,18.76,3.12,4.23,182.97,4.18,-6.58,28.7,10648000,39.29736511919699,41.75658720200753,20.451693851944793,2.7352572145545797,-0.6825641025641025,3.4974358974358974,69.8870765370138,50,224.1279799247177,18.469259723964868
MCA,"BlackRock MuniYield California Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,511870000.0,7.37,14.23,0.9,0.0,5.91,-0.66,14.88,0,69.03387703889587,10.915934755332497,78.72020075282309,67.35257214554579,-0.0,5.91,78.34378920953576,50,354.366373902133,72.04516938519447
MCC,Medley Capital Corporation,Financial,Closed-End Fund - Equity,USA,471740000.0,40.85,3.13,0.71,0.0,14.69,-8.07,8.17,-71994000,13.29987452948557,41.555834378920956,87.25219573400251,67.37766624843162,15.261372790096239,29.951372790096237,97.06398996235885,50,356.5495608531995,73.02383939774153
MCD,McDonald's Corp.,Services,Restaurants,USA,91480000000.0,22.54,3.52,8.77,85.14,3.5,4.79,97.13,4008500000,30.41405269761606,38.01756587202008,7.277289836888332,5.947302383939774,-4.381832094446874,-0.8818320944468736,17.340025094102888,50,148.9962358845671,2.6348808030112925
MCFT,MCBC Holdings Inc.,Consumer Goods,Recreational Vehicles,USA,257120000.0,0.79,1.22,0.0,0.0,0.0,0.0,14.94,73.52572145545797,68.45671267252196,97.1141781681305,67.52823086574655,0.0,32.095357590966124,50,388.7202007528231,88.88331242158092
MCHP,Microchip Technology Inc.,Technology,Semiconductor - Specialized,USA,8620000000.0,22.08,4.01,3.93,27.73,3.5,-18.73,40.84,-33805000,31.66875784190715,34.70514429109159,22.48431618569636,22.961104140526974,0.392169373549884,3.892169373549884,71.76913425345045,50,233.58845671267252,21.530740276035132
MCI,Babson Capital Corporate Investors,Financial,Closed-End Fund - Debt,USA,310380000.0,8.3,10.48,1.06,0.0,7.57,3.55,15.86,0,67.55332496863237,15.683814303638647,72.39648682559599,67.5784190715182,-0.0,7.57,83.46298619824341,50,356.6750313676286,73.07402760351317
MCK,McKesson Corporation,Services,Drugs Wholesale,USA,47070000000.0,24.52,0.26,5.31,18.05,0.55,-11.69,202.53,-156000000,27.076537013801754,95.00627352572145,15.20702634880803,33.82685069008783,0.331421287444232,0.881421287444232,50.21329987452948,50,271.32998745294856,35.006273525721454
MCO,Moody's Corporation,Services,Business Services,USA,20760000000.0,22.93,5.97,0.0,25.18,1.31,7.75,103.63,1307800000,29.811794228356337,24.040150564617317,97.16436637390214,24.767879548306148,-6.2996146435452784,-4.989614643545279,6.248431618569636,50,232.0326223337516,20.82810539523212
MCR,MFS Charter Income Trust,Financial,Closed-End Fund - Debt,USA,437070000.0,26.03,13.68,0.81,0.0,5.95,-4.57,8.07,0,24.81806775407779,11.267252195734002,83.86449184441656,67.70388958594731,-0.0,5.95,78.4943538268507,50,316.14805520702635,55.93475533249686
MCRB,"Seres Therapeutics, Inc.",Healthcare,Biotechnology,USA,1580000000.0,0.0,0.0,3.69,0.0,0.0,0.0,40.56,98.09284818067754,99.44792973651192,24.767879548306148,67.75407779171894,0.0,32.52195734002509,50,372.58469259723967,81.40526976160602
