ticker,company,sector,industry,country,market_cap,pe,ps,pb,p_free_cash_flow,dividend_yield,performance_half_year,price,evebitda,bb,pe_rank,ps_rank,pb_rank,bby,shy,pfcf_rank,evebitda_rank,rank
AIZ,Assurant Inc.,Financial,Accident & Health Insurance,USA,4734.55,10.47,0.52,1.0,5.25,1.52,13.39,65.95,4.11,0,0.0,0.0,0.0,-0.0,1.52,50,50,100.0
AJG,Arthur J Gallagher & Co.,Financial,Insurance Brokers,USA,6089.82,21.82,1.92,2.87,82.63,3.19,-0.24,45.17,14.46,0,62.874416048364935,0.0,0.0,-0.0,3.19,50,50,162.87441604836494
AKAM,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,9732.19,33.52,6.17,3.69,32.05,0.0,4.81,54.3,16.17,0,82.41275075570212,82.57763121736741,72.73976367133828,-0.0,0.0,50,50,264.99038197306953
AKBA,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,528.58,0.0,0.0,0.0,0.0,0.0,0.0,26.09,-17.32,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
AKG,Asanko Gold Inc.,Basic Materials,Gold,Canada,339.18,0.0,0.0,0.73,0.0,0.0,-13.27,1.96,-15.13,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
AKO-A,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,3065.28,16.33,0.95,1.68,0.0,2.21,-22.06,19.43,8.77,0,46.49629018961253,0.0,0.0,-0.0,2.21,50,50,146.49629018961252
AKO-B,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,3490.68,23.92,1.26,2.56,0.0,4.42,-26.74,25.12,10.69,67.84830997526792,0.0,0.0,-0.0,4.42,50,50,167.8483099752679
AKR,Acadia Realty Trust,Financial,Property Management,USA,1526.68,45.07,9.07,2.14,0.0,3.4,7.26,27.04,21.62,0,88.10112668315472,89.00796922231382,0.0,-0.0,3.4,50,50,277.1090959054685
AKRX,"Akorn, Inc.",Healthcare,Drugs - Generic,USA,2204.59,49.59,6.94,8.45,0.0,0.0,14.39,22.81,20.88,0,89.667491068975,85.18823852706787,0.0,-0.0,0.0,50,50,274.85572959604286
AKS,AK Steel Holding Corporation,Basic Materials,Steel & Iron,USA,945.83,0.0,0.17,0.0,0.0,0.0,67.96,6.92,6.99,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
AL,Air Lease Corporation,Services,Rental & Leasing Services,USA,3701.01,20.52,4.31,1.47,0.0,0.33,27.22,36.32,0,59.714207199780155,72.7672437482825,0.0,-0.0,0.33,50,50,232.48145094806264
ALB,Albemarle Corp.,Basic Materials,Specialty Chemicals,USA,5303.73,13.53,2.03,3.33,26.57,1.65,4.3,66.68,0,0.0,0.0,0.0,-0.0,1.65,50,50,100.0
ALCO,Alico Inc.,Consumer Goods,Farm Products,USA,258.79,14.49,2.72,1.83,0.0,1.36,-17.37,35.21,15.06,0,41.33003572410003,57.790601813685086,0.0,-0.0,1.36,50,50,199.12063753778511
ALDW,"Alon USA Partners, LP",Basic Materials,Oil & Gas Refining & Marketing,USA,1071.87,7.87,0.31,7.36,76.02,4.2,28.95,17.15,5.64,0,28.661720252816707,0.0,0.0,-0.0,4.2,50,50,128.6617202528167
ALE,"ALLETE, Inc.",Utilities,Diversified Utilities,USA,2175.52,19.53,2.14,1.55,0.0,3.82,7.13,51.37,11.46,0,0.0,0.0,31.794449024457265,-0.0,3.82,50,50,100.0
ALEX,"Alexander & Baldwin, Inc.",Financial,Real Estate Development,USA,1898.62,125.84,5.2,1.62,0.0,0.41,-0.13,39.01,30.82,0,96.48255015114043,0.0,0.0,-0.0,0.41,50,50,196.48255015114043
ALG,"Alamo Group, Inc.",Industrial Goods,Farm & Construction Machinery,USA,689.35,19.2,1.02,1.96,46.58,0.49,20.25,56.83,9.44,0,0.0,0.0,0.0,-0.0,0.49,50,50,100.0
ALGN,Align Technology Inc.,Healthcare,Medical Appliances & Equipment,USA,4359.04,68.46,6.6,6.78,26.18,0.0,22.14,53.4,20.52,0,92.96510030228085,84.1714756801319,88.76064852981588,-0.0,0.0,50,50,277.13657598241275
ALGT,Allegiant Travel Company,Services,Regional Airlines,USA,2155.51,23.91,2.16,5.85,110.54,0.0,14.73,115.95,8.34,0,0.0,0.0,85.87524045067326,-0.0,0.0,50,50,100.0
ALIM,"Alimera Sciences, Inc.",Healthcare,Drug Manufacturers - Major,USA,239.21,0.0,125.9,0.0,0.0,0.0,88.92,6.31,-6.76,0,0.0,98.70843638362187,0.0,-0.0,0.0,50,50,198.70843638362186
ALJ,"Alon USA Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,1083.07,56.21,0.15,1.76,17.73,1.52,50.05,15.74,5.51,0,91.17889530090683,0.0,0.0,-0.0,1.52,50,50,191.17889530090685
ALK,"Alaska Air Group, Inc.",Services,Regional Airlines,USA,6397.06,12.94,1.24,3.18,16.53,1.08,45.33,92.94,6.54,0,37.42786479802143,0.0,0.0,-0.0,1.08,50,50,137.42786479802143
ALKS,Alkermes plc,Healthcare,Drug Delivery,USA,6361.22,367.67,10.67,5.68,52.97,0.0,35.25,44.12,48.72,0,98.7633965375103,91.34377576257214,0.0,-0.0,0.0,50,50,290.1071723000824
ALL,The Allstate Corporation,Financial,Property & Casualty Insurance,USA,24885.13,11.57,0.72,1.22,6.76,2.01,4.99,55.77,5.43,0,0.0,0.0,21.40697993954383,-0.0,2.01,50,50,100.0
ALLE,Allegion plc,Technology,Scientific & Technical Instruments,USA,4824.43,59.0,2.31,3.8,22.77,0.0,0.0,50.15,0.0,0,91.75597691673538,0.0,0.0,-0.0,0.0,50,50,191.7559769167354
ALLT,Allot Communications Ltd.,Technology,Communication Equipment,Israel,397.32,0.0,4.12,2.33,0.0,0.0,-7.74,12.04,-380.69,0,0.0,70.73371805441056,52.18466611706513,-0.0,0.0,50,50,170.73371805441056
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3442.73,0.0,72.94,12.53,0.0,0.0,-13.23,53.86,-43.57,0,0.0,98.29623522945865,95.30090684253916,-0.0,0.0,50,50,198.29623522945866
ALOG,Analogic Corporation,Technology,Scientific & Technical Instruments,USA,1016.63,31.88,1.87,2.03,30.62,0.49,-9.84,81.92,14.62,0,80.73646606210497,0.0,0.0,-0.0,0.49,50,50,180.73646606210497
ALR,Alere Inc.,Healthcare,Medical Laboratories & Research,USA,2949.38,0.0,0.97,1.99,29.09,0.0,13.82,35.75,10.24,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
ALSN,"Allison Transmission Holdings, Inc.",Consumer Goods,Auto Parts,USA,5605.47,35.22,2.91,3.94,19.12,1.55,25.52,30.99,12.69,0,83.40203352569388,0.0,0.0,-0.0,1.55,50,50,183.40203352569387
ALTR,Altera Corp.,Technology,Semiconductor - Specialized,USA,10847.32,25.34,6.26,3.14,29.02,1.74,-6.08,34.46,17.46,0,71.44820005496015,83.04479252541907,65.8422643583402,-0.0,1.74,50,50,254.49299258037922
ALU,"Alcatel-Lucent, S.A.",Technology,Communication Equipment,France,11010.81,0.0,0.54,5.0,0.0,0.0,8.45,3.85,13.84,0,0.0,0.0,82.08298983237154,-0.0,0.0,50,50,100.0
ALV,"Autoliv, Inc.",Consumer Goods,Auto Parts,Sweden,9640.21,20.28,1.1,2.45,36.89,2.03,13.52,102.61,8.23,0,58.91728496839791,0.0,54.57543281121187,-0.0,2.03,50,50,158.9172849683979
ALX,Alexander's Inc.,Financial,REIT - Retail,USA,1802.81,32.97,9.17,5.4,180.28,3.68,15.6,352.8,19.8,0,82.0280296784831,89.1453696070349,0.0,-0.0,3.68,50,50,271.173399285518
ALXN,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,29634.93,117.95,19.1,12.48,63.31,0.0,35.0,149.8,43.85,0,96.12530915086562,95.24594668865073,95.24594668865073,-0.0,0.0,50,50,291.3712558395164
AMAG,"AMAG Pharmaceuticals, Inc.",Healthcare,Diagnostic Substances,USA,389.78,0.0,4.82,2.28,0.0,0.0,-8.5,17.88,-29.54,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
AMAP,AutoNavi Holdings Limited,Technology,Application Software,China,1429.39,93.86,9.29,2.78,26.67,0.0,23.8,20.65,-19.66,0,94.91618576532014,0.0,0.0,-0.0,0.0,50,50,194.91618576532014
AMAT,Applied Materials Inc.,Technology,Semiconductor Equipment & Materials,USA,22998.22,48.69,2.83,3.16,73.01,2.11,6.93,18.99,15.48,0,89.42017037647706,0.0,0.0,-0.0,2.11,50,50,189.42017037647707
AMBA,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,783.15,32.43,4.97,4.95,24.02,0.0,29.53,27.24,22.28,0,81.39598790876614,0.0,0.0,-0.0,0.0,50,50,181.39598790876613
AMBC,"Ambac Financial Group, Inc.",Financial,Surety & Title Insurance,USA,1296.90,0.8,1.06,2.12,0.0,0.0,56.97,28.82,14.14,0,24.787029403682332,0.0,0.0,-0.0,0.0,50,50,124.78702940368234
AMBR,"Amber Road, Inc.",Technology,Application Software,USA,371.67,0.0,7.08,0.0,0.0,0.0,0.0,14.35,-31.02,0.0,85.49051937345425,0.0,-0.0,0.0,50,50,185.49051937345425
AMC,"AMC Entertainment Holdings, Inc.",Services,"Movie Production, Theaters",USA,2171.80,0.96,0.65,1.99,93.21,0.0,0.0,22.3,9.89,0,24.814509480626544,14.756801319043694,0.0,-0.0,0.0,50,50,139.57131079967024
AMCC,Applied Micro Circuits Corp.,Technology,Semiconductor - Integrated Circuits,USA,672.07,0.0,3.05,7.31,0.0,0.0,-35.24,9.06,-375.36,0,0.0,61.36301181643309,89.91481176147293,-0.0,0.0,50,50,161.36301181643307
AMCX,AMC Networks Inc.,Services,Entertainment - Diversified,USA,4974.24,17.2,3.12,0.0,0.0,0.0,-1.77,68.8,11.54,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductor - Broad Line,USA,2809.97,0.0,0.53,5.13,0.0,0.0,-9.78,3.69,11.72,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
AME,Ametek Inc.,Industrial Goods,Diversified Machinery,USA,12759.32,24.78,3.55,4.06,23.67,0.46,15.55,52.03,14.41,0,70.01923605386095,0.0,76.11981313547678,-0.0,0.46,50,50,170.01923605386094
AMED,Amedisys Inc.,Healthcare,Home Health Care,USA,450.88,0.0,0.36,1.17,7.45,0.0,-24.12,13.78,10.72,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
AMG,Affiliated Managers Group Inc.,Financial,Asset Management,USA,10298.80,30.5,4.71,4.67,11.04,0.0,-1.59,186.64,13.36,79.30750206100578,75.37785105798295,80.57158560043968,-0.0,0.0,50,50,254.68535311898873
AMGN,Amgen Inc.,Healthcare,Biotechnology,USA,87344.33,17.39,4.68,3.95,20.88,2.11,1.97,115.46,13.23,0,0.0,0.0,0.0,-0.0,2.11,50,50,100.0
AMH,American Homes 4 Rent,Financial,REIT - Residential,USA,2968.00,0.0,21.35,1.01,0.0,1.25,2.63,16.0,70.58,0,0.0,95.79554822753504,0.0,-0.0,1.25,50,50,195.79554822753505
AMID,American Midstream Partners LP,Basic Materials,Oil & Gas Pipelines,USA,411.53,0.0,1.41,3.01,0.0,6.75,34.45,26.81,13.1,0,0.0,0.0,64.02857928002199,-0.0,6.75,50,50,100.0
AMKR,"Amkor Technology, Inc.",Technology,Semiconductor - Integrated Circuits,USA,1529.87,14.04,0.52,1.6,0.0,0.0,51.95,7.02,3.87,0,40.09343226161033,0.0,0.0,-0.0,0.0,50,50,140.09343226161033
AMP,Ameriprise Financial Inc.,Financial,Asset Management,USA,20208.26,16.29,1.8,2.57,23.55,1.96,11.01,106.03,7.64,0,46.358889804891454,0.0,0.0,-0.0,1.96,50,50,146.35888980489145
AMPE,"Ampio Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,282.39,0.0,5647.81,6.89,0.0,0.0,-32.51,5.44,-8.79,0,0.0,99.94503984611157,88.98048914536962,-0.0,0.0,50,50,199.94503984611157
AMRC,"Ameresco, Inc.",Services,Technical Services,USA,311.86,135.8,0.54,1.12,0.0,0.0,-33.17,6.79,17.44,0,96.64743061280572,0.0,0.0,-0.0,0.0,50,50,196.64743061280572
AMRE,"AmREIT, Inc.",Financial,Property Management,USA,326.33,25.92,6.91,1.4,0.0,4.82,-3.88,16.59,20.31,0,72.51992305578455,85.10579829623522,0.0,-0.0,4.82,50,50,257.62572135201975
AMRI,Albany Molecular Research Inc.,Healthcare,Biotechnology,USA,520.19,40.23,2.11,2.04,31.34,0.0,23.2,16.09,9.61,0,86.47980214344601,0.0,0.0,-0.0,0.0,50,50,186.47980214344602
AMRN,Amarin Corporation plc,Healthcare,Drug Manufacturers - Other,Ireland,272.44,0.0,10.32,0.0,0.0,0.0,-69.44,1.58,-1.95,0,0.0,90.84913437757626,0.0,-0.0,0.0,50,50,190.84913437757626
AMRS,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,253.41,0.0,6.17,0.0,0.0,0.0,35.25,3.3,-4.34,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
AMSF,"Amerisafe, Inc.",Financial,Property & Casualty Insurance,USA,773.66,17.91,2.17,1.84,6.35,1.16,10.18,41.55,9.18,0,51.635064578180824,0.0,0.0,-0.0,1.16,50,50,151.63506457818082
AMSG,AmSurg Corp.,Healthcare,Hospitals,USA,1503.96,20.39,1.39,1.91,4.95,0.0,9.82,46.29,5.53,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
AMSWA,"American Software, Inc.",Technology,Application Software,USA,279.22,25.62,2.79,3.07,17.13,4.0,13.39,9.99,12.64,0,72.0527617477329,0.0,0.0,-0.0,4.0,50,50,172.05276174773292
AMT,American Tower Corporation,Financial,REIT - Diversified,USA,32701.30,59.89,9.73,9.23,74.35,1.55,8.0,82.65,22.08,0,91.89337730145645,0.0,92.63533937895026,-0.0,1.55,50,50,191.89337730145644
AMTD,TD Ameritrade Holding Corporation,Financial,Investment Brokerage - National,USA,17526.67,24.45,6.1,3.87,0.0,1.51,17.27,31.78,0,69.30475405331134,82.33031052486946,0.0,-0.0,1.51,50,50,251.6350645781808
AMTG,"Apollo Residential Mortgage, Inc.",Financial,REIT - Residential,USA,510.40,0.0,3.3,0.67,19.33,10.04,16.11,15.93,0,0.0,0.0,0.0,-0.0,10.04,50,50,100.0
AMWD,American Woodmark Corp.,Consumer Goods,Home Furnishings & Fixtures,USA,496.97,24.79,0.7,2.74,12.84,0.0,-1.51,31.98,9.05,0,70.04671613080517,0.0,0.0,-0.0,0.0,50,50,170.04671613080518
AMX,America Movil S.A.B. de C.V.,Technology,Wireless Communications,Mexico,45193.48,12.21,0.75,4.36,25.27,1.74,-9.41,19.54,5.21,0,35.66913987359165,0.0,78.56553998351195,-0.0,1.74,50,50,135.66913987359163
AMZG,American Eagle Energy Corporation,Basic Materials,Independent Oil & Gas,USA,223.52,0.0,6.46,2.84,0.0,0.0,-11.96,7.36,12.19,0,0.0,83.89667491068975,0.0,-0.0,0.0,50,50,183.89667491068974
AMZN,Amazon.com Inc.,Services,Catalog & Mail Order Houses,USA,149504.09,560.19,2.01,15.33,73.61,0.0,4.64,324.91,40.29,0,99.20307776861776,0.0,96.34514976641935,-0.0,0.0,50,50,199.20307776861776
AN,AutoNation Inc.,Services,Auto Dealerships,USA,6561.96,18.03,0.37,3.23,20.3,0.0,10.18,54.99,13.4,0,52.04726573234405,0.0,67.13382797471833,-0.0,0.0,50,50,152.04726573234404
ANAC,"Anacor Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,648.94,9.23,37.73,5.24,7.23,0.0,44.28,15.51,-11.3,0,0.0,97.11459192085738,0.0,-0.0,0.0,50,50,197.11459192085738
ANAT,American National Insurance Co.,Financial,Property & Casualty Insurance,USA,2998.31,11.18,0.96,0.71,6.86,2.76,13.59,111.42,6.25,0,33.77301456444078,0.0,0.0,-0.0,2.76,50,50,133.77301456444079
ANDE,"The Andersons, Inc.",Consumer Goods,Farm Products,USA,1789.71,25.63,0.32,7.55,9.64,0.7,34.44,63.04,12.24,0,72.0802418246771,0.0,90.4094531464688,-0.0,0.7,50,50,172.0802418246771
ANF,Abercrombie & Fitch Co.,Services,Apparel Stores,USA,2614.86,54.8,0.64,1.57,0.0,2.25,4.55,35.62,4.95,0,90.90409453146468,0.0,0.0,-0.0,2.25,50,50,190.9040945314647
ANGI,"Angie's List, Inc.",Technology,Internet Software & Services,USA,722.60,0.0,2.94,0.0,0.0,0.0,-19.07,12.35,-27.02,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
ANGO,AngioDynamics Inc.,Healthcare,Medical Instruments & Supplies,USA,508.63,143.6,1.45,0.94,39.13,0.0,-4.01,14.36,13.54,0,96.83979115141523,36.35614179719703,0.0,-0.0,0.0,50,50,233.19593294861227
ANH,Anworth Mortgage Asset Corporation,Financial,REIT - Diversified,USA,737.37,11.02,4.22,0.91,0.0,10.37,25.58,5.4,0,0.0,0.0,0.0,-0.0,10.37,50,50,100.0
ANIK,Anika Therapeutics Inc.,Healthcare,Biotechnology,USA,561.77,28.64,7.48,4.56,22.65,0.0,56.48,39.23,13.14,0,76.8617752129706,86.09508106622698,0.0,-0.0,0.0,50,50,262.9568562791976
ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,287.69,0.0,9.56,5.96,0.0,0.0,133.33,25.55,29.09,0,0.0,89.8598516075845,0.0,-0.0,0.0,50,50,189.85985160758452
ANN,ANN INC,Services,Apparel Stores,USA,1867.20,18.18,0.75,3.86,24.83,0.0,16.21,40.0,5.75,0,52.51442704039572,0.0,74.49848859576807,-0.0,0.0,50,50,152.51442704039573
ANR,"Alpha Natural Resources, Inc.",Basic Materials,Industrial Metals & Minerals,USA,973.94,0.0,0.2,0.24,0.0,0.0,-26.54,4.4,22.64,0,0.0,3.297609233305853,4.231931849409178,-0.0,0.0,50,50,103.29760923330585
ANSS,"Ansys, Inc.",Technology,Application Software,USA,7023.80,29.27,8.15,3.28,23.1,0.0,-11.19,75.81,15.39,0,77.79609782907391,87.3591646056609,0.0,-0.0,0.0,50,50,265.1552624347348
ANV,Allied Nevada Gold Corp.,Basic Materials,Gold,USA,377.67,181.5,1.41,0.49,0.0,0.0,-11.89,3.63,14.19,0,97.69167353668591,0.0,0.0,-0.0,0.0,50,50,197.69167353668593
ANW,Aegean Marine Petroleum Network Inc.,Basic Materials,Major Integrated Oil & Gas,Greece,435.36,18.06,0.07,0.81,0.0,0.43,-23.06,9.21,13.92,0,0.0,0.0,0.0,-0.0,0.43,50,50,100.0
AOI,"Alliance One International, Inc.",Consumer Goods,"Tobacco Products, Other",USA,238.06,0.0,0.1,0.86,1.46,0.0,-5.59,2.7,7.13,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
AOL,"AOL, Inc.",Technology,Internet Information Providers,USA,3527.94,39.43,1.52,1.54,14.34,0.0,32.1,44.16,7.38,0,86.06760098928277,0.0,0.0,-0.0,0.0,50,50,186.06760098928277
AON,Aon Corporation,Financial,Insurance Brokers,USA,24732.35,23.27,2.09,3.09,20.75,0.85,11.71,82.14,12.54,0,66.52926628194558,0.0,0.0,-0.0,0.85,50,50,166.52926628194558
AOS,AO Smith Corp.,Industrial Goods,Industrial Electrical Equipment,USA,4252.38,25.43,1.97,3.19,30.53,1.29,2.81,46.53,12.43,0,71.64056059356966,0.0,0.0,-0.0,1.29,50,50,171.64056059356966
AP,Ampco-Pittsburgh Corp.,Industrial Goods,Diversified Machinery,USA,217.15,17.58,0.77,0.92,11.8,3.44,21.35,20.92,4.98,0,50.67326188513328,0.0,0.0,-0.0,3.44,50,50,150.6732618851333
APA,Apache Corp.,Basic Materials,Independent Oil & Gas,USA,33514.62,15.56,2.09,1.01,0.0,1.17,-5.24,85.11,3.54,0,44.51772464962902,0.0,0.0,-0.0,1.17,50,50,144.51772464962903
APAGF,Apco Oil & Gas International Inc.,Basic Materials,Independent Oil & Gas,USA,411.87,22.21,2.76,1.31,42.46,0.0,-10.21,13.99,5.46,0,64.02857928002199,0.0,0.0,-0.0,0.0,50,50,164.02857928002197
APAM,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,2918.29,0.0,4.26,108.6,0.0,3.82,13.69,57.56,51.9,0,0.0,0.0,99.56031876889256,-0.0,3.82,50,50,100.0
APC,Anadarko Petroleum Corporation,Basic Materials,Independent Oil & Gas,USA,50675.44,62.63,3.48,2.28,56.75,0.73,1.89,98.96,6.6,0,92.3605386095081,0.0,0.0,-0.0,0.73,50,50,192.3605386095081
APD,Air Products & Chemicals Inc.,Basic Materials,Chemicals - Major Diversified,USA,24964.36,24.73,2.46,3.44,0.0,2.61,9.51,117.94,12.16,0,69.88183566913987,0.0,0.0,-0.0,2.61,50,50,169.8818356691399
APEI,"American Public Education, Inc.",Services,Education & Training Services,USA,608.76,14.62,1.85,2.92,15.77,0.0,-6.63,34.51,6.45,0,41.93459741687276,0.0,0.0,-0.0,0.0,50,50,141.93459741687275
APH,Amphenol Corporation,Technology,Diversified Electronics,USA,14889.78,24.01,3.23,5.21,28.98,0.85,19.61,94.12,14.69,0,68.09563066776587,0.0,83.01731244847485,-0.0,0.85,50,50,168.09563066776587
APL,Atlas Pipeline Partners LP,Basic Materials,Oil & Gas Pipelines,USA,2594.51,0.0,1.23,1.51,0.0,7.7,-13.09,32.19,16.65,0,0.0,0.0,0.0,-0.0,7.7,50,50,100.0
APO,"Apollo Global Management, LLC",Financial,Diversified Investments,USA,4216.77,7.02,1.13,4.03,0.0,2.12,-5.82,28.31,0,27.782357790601814,0.0,0.0,-0.0,2.12,50,50,127.78235779060182
APOG,"Apogee Enterprises, Inc.",Industrial Goods,General Building Materials,USA,887.12,32.38,1.15,2.5,4435.59,1.3,0.26,30.76,14.9,0,0.0,0.0,0.0,-0.0,1.3,50,50,100.0
APOL,Apollo Group Inc.,Services,Education & Training Services,USA,3107.22,14.77,0.93,2.65,12.73,0.0,37.2,27.92,3.36,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
APSA,Alto Palermo S.A.,Financial,Property Management,Argentina,629.19,14.34,2.9,4.68,13.33,9.41,-8.46,18.5,116.73,0,41.000274800769446,59.63176696894751,0.0,-0.0,9.41,50,50,200.63204176971695
APU,AmeriGas Partners LP,Utilities,Gas Utilities,USA,4124.84,18.9,1.24,2.86,0.0,7.56,6.04,44.42,9.96,0,54.46551250343501,30.915086562242372,0.0,-0.0,7.56,50,50,185.3805990656774
AR,Antero Resources Corporation,Basic Materials,Oil & Gas Drilling & Exploration,USA,16603.49,0.0,12.64,4.61,0.0,0.0,10.08,63.36,31.73,0,0.0,0.0,80.37922506183017,-0.0,0.0,50,50,100.0
ARAY,Accuray Incorporated,Healthcare,Medical Appliances & Equipment,USA,687.91,0.0,2.11,7.15,0.0,0.0,20.78,9.01,-29.09,0,0.0,0.0,89.667491068975,-0.0,0.0,50,50,100.0
ARC,American Reprographics Co.,Services,Business Services,USA,298.16,0.0,0.73,3.21,10.39,0.0,22.94,6.43,7.58,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
ARCC,Ares Capital Corporation,Financial,Diversified Investments,USA,5137.00,9.47,5.83,1.0,0.0,8.82,5.38,17.24,0.0,0.0,81.03874690849135,0.0,-0.0,8.82,50,50,181.03874690849136
ARCO,Arcos Dorados Holdings Inc. Cla,Services,Restaurants,Argentina,2081.91,32.0,0.52,3.05,0.0,2.42,-12.06,9.92,0.0,0,80.87386644682604,0.0,0.0,-0.0,2.42,50,50,180.87386644682604
ARCP,"American Realty Capital Properties, Inc.",Financial,REIT - Diversified,USA,10181.87,0.0,67.16,1.85,0.0,7.52,8.85,13.29,40.56,0,0.0,98.24127507557021,0.0,-0.0,7.52,50,50,198.24127507557023
ARCW,ARC Wireless Solutions Inc.,Industrial Goods,Metal Fabrication,USA,246.66,46.18,3.24,8.63,23.49,0.0,452.89,42.02,19.13,0,88.37592745259687,0.0,91.78345699367958,-0.0,0.0,50,50,188.37592745259687
ARCX,Arc Logistics Partners LP,Basic Materials,Oil & Gas Pipelines,USA,279.20,11.41,6.79,1.0,33.24,3.85,0.0,21.56,17.02,0,34.350096180269304,84.61115691123935,0.0,-0.0,3.85,50,50,218.96125309150864
ARE,Alexandria Real Estate Equities Inc.,Financial,REIT - Office,USA,5249.78,46.38,8.31,1.47,0.0,3.82,16.67,73.28,21.1,0,88.54080791426216,0.0,0.0,-0.0,3.82,50,50,188.54080791426216
AREX,"Approach Resources, Inc.",Basic Materials,Oil & Gas Drilling & Exploration,USA,768.69,10.55,4.24,1.07,0.0,0.0,-35.27,19.51,8.4,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
ARG,Airgas Inc.,Basic Materials,Chemicals - Major Diversified,USA,7983.24,23.31,1.58,4.5,35.51,1.78,-0.55,107.94,10.97,0,66.58422643583401,0.0,0.0,-0.0,1.78,50,50,166.584226435834
ARI,"Apollo Commercial Real Estate Finance, Inc.",Financial,REIT - Diversified,USA,632.32,13.62,8.16,0.92,0.0,9.4,14.99,17.03,0,38.99422918384172,87.41412475954932,0.0,-0.0,9.4,50,50,226.40835394339103
ARIA,Ariad Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,1341.58,0.0,29.42,7.2,0.0,0.0,78.22,7.2,-4.16,0,0.0,96.59247045891729,89.69497114591921,-0.0,0.0,50,50,196.5924704589173
ARII,"American Railcar Industries, Inc.",Services,Railroads,USA,1349.75,15.53,1.8,3.11,0.0,2.53,59.77,63.22,8.1,0,0.0,0.0,0.0,-0.0,2.53,50,50,100.0
ARLP,Alliance Resource Partners LP,Basic Materials,Industrial Metals & Minerals,USA,3132.74,11.65,1.42,3.67,35.93,5.66,14.76,84.6,5.49,0,34.734817257488324,0.0,72.51992305578455,-0.0,5.66,50,50,134.73481725748832
ARMH,ARM Holdings plc,Technology,Semiconductor - Specialized,United Kingdom,23649.38,134.43,19.78,10.65,227.84,0.64,0.26,49.74,47.12,0,96.6199505358615,95.41082715031602,94.20170376477054,-0.0,0.64,50,50,292.03077768617754
ARMK,ARAMARK Holdings Corporation,Services,Specialty Eateries,USA,6455.65,38.41,0.45,3.44,0.0,1.07,0.0,28.04,11.24,85.68287991206375,0.0,0.0,-0.0,1.07,50,50,185.68287991206375
ARNA,"Arena Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1355.03,0.0,16.65,14.71,21.34,0.0,34.35,6.18,-80.22,0,0.0,0.0,0.0,-0.0,0.0,50,50,100.0
ARO,"Aeropostale, Inc.",Services,Apparel Stores,USA,351.72,0.0,0.17,1.25,0.0,0.0,-50.17,4.48,-3.64,0,0.0,2.857928002198406,0.0,-0.0,0.0,50,50,102.8579280021984
AROW,Arrow Financial Corporation,Financial,Regional - Northeast Banks,USA,324.92,14.77,5.07,1.68,0.0,3.83,3.94,26.14,0,0.0,0.0,0.0,-0.0,3.83,50,50,100.0
ARP,"Atlas Resource Partners, L.P.",Basic Materials,Independent Oil & Gas,USA,1397.83,0.0,2.99,1.44,0.0,10.92,8.97,21.25,18.41,0,0.0,0.0,28.13959879087661,-0.0,10.92,50,50,100.0
ARPI,"American Residential Properties, Inc.",Financial,REIT - Residential,USA,555.58,0.0,18.1,0.94,0.0,0.0,0.0,17.27,171.32,0,0.0,95.10854630392966,0.0,-0.0,0.0,50,50,195.10854630392964
ARR,"ARMOUR Residential REIT, Inc.",Financial,REIT - Residential,USA,1483.33,12.97,4.43,1.4,19.02,14.46,7.51,4.15,0,0.0,0.0,0.0,-0.0,14.46,50,50,100.0
